,velocity_entropy_per_track,onset_entropy_per_track,"Ground Truth (0=Score, 1=Performance)"
25290,1.32966134885476,0.0,0
18880,2.17119855601214,2.37677100527977,1
8683,2.25738148029971,2.37852275164474,1
15356,2.1982835705665,2.49552386567355,1
11775,2.18834419181879,2.44177881124099,1
17740,2.2435103647202,2.59958986981112,1
10215,2.23949110550864,2.46064671273037,1
1610,2.22150938504537,2.41198426379172,1
18833,2.22679906204969,2.42783792817407,1
101,2.11738542110109,2.2122006517731,1
6831,2.20484867031892,2.32545733639366,1
20662,2.20950713065082,2.55776633438386,1
5759,2.27508274280513,2.34671163076406,1
11755,2.29086363310602,2.36176022321209,1
22726,1.33217904021012,2.1116308425056,1
2071,2.20641109074294,2.58135880163717,1
21157,2.16819348288269,2.38484374989771,1
1303,2.21798673682719,2.38749230829647,1
25436,2.49501179782141,2.13140974220983,0
21351,2.19545918617507,2.44787459175205,1
1298,2.26539246853085,2.4472007409028,1
9479,2.29501888103407,2.54872396067182,1
5781,2.35007330130385,2.43088608485671,1
15894,2.20021277710134,2.27799354285054,1
19919,2.20597985802138,2.4554384885582,1
21462,2.2206032526732,2.50410739936196,1
25093,0.0,0.0,0
12596,2.11343886260681,2.50322842200907,1
19001,2.0682535818919,2.36610901392165,1
8443,2.33755384183897,2.44915143766055,1
20273,2.26993955108893,2.30706234200277,1
3971,2.1589470708624,2.24106724289699,1
19456,2.15472503449075,2.32981799404156,1
21451,2.17859313424907,2.4658678305274,1
4061,2.15055376762587,2.28442500461334,1
10773,2.30570209179732,2.53631546566064,1
16741,2.27745869587379,2.72470446059425,1
7359,2.1940353680439,2.43999238142416,1
6264,2.21546274985763,2.2889460927489,1
12447,2.20758450901747,2.43918834895653,1
11182,2.27538914559483,2.27980678520517,1
10855,2.10313856126478,2.23212450941105,1
21975,2.1757516597231,2.6088687936513,1
25744,0.0,0.0,0
8706,2.31116359600007,2.41353550084366,1
20694,2.18082408993303,2.31582315914523,1
6502,2.2868408311221,2.41505438379547,1
14542,2.13490786798926,2.339818682378,1
24452,2.16804266927326,2.32122621324941,1
20061,2.26158573696276,2.43853885165208,1
18418,2.20796756248702,2.47417839543368,1
12099,2.2754075368511,2.42652807591105,1
16589,2.11651580492779,2.27122941820281,1
1670,2.2746203531944,2.40612993677717,1
7467,2.37158798032421,2.50997582345398,1
17541,2.22043595568454,2.47288938234919,1
659,2.28204879332683,2.49866111251983,1
18503,1.79431024281519,2.19124299949848,1
6204,2.15053815339747,2.31361724565504,1
2007,2.28340446559341,2.2884708241691,1
10557,2.21834086812584,2.3469825192346,1
9318,2.24059873440051,2.56804437747885,1
24808,2.10151231768161,2.21548411941494,1
5500,2.2124884234146,2.33941578757453,1
3853,2.22176473324395,2.33381732511789,1
1163,2.31475298997558,2.36782690543333,1
2838,2.24357861080009,2.39846280802449,1
23334,1.72195444940605,1.76677766874614,1
17249,2.11667699723794,2.34474714547627,1
16041,2.0529072444511,2.36544227938383,1
6562,2.31075800481925,2.3760879526181,1
8543,2.14194977339275,2.27759389956267,1
18717,2.14532713177381,2.40562095955826,1
6220,2.18009529303538,2.36264083770788,1
7968,2.30077537030757,2.36147253287813,1
15080,2.2224194119492,2.41084259943896,1
11742,2.20423360356958,2.37090422764027,1
18552,2.26353146426713,2.340939833847,1
10199,2.3124951398949,2.28472557244878,1
613,2.25093512914986,2.3499777701308,1
1109,2.32079924837349,2.42913239539577,1
18814,2.24169536826798,2.71707834160395,1
9242,2.18281302257299,2.31840843455283,1
8648,2.35583059652782,2.32127483776454,1
15060,2.25138572547296,2.29797381232129,1
8042,2.22142806567732,2.31065525933996,1
8085,2.31823436797831,2.43445360140725,1
17425,2.10784217148629,2.39274623910729,1
2523,2.16856244284992,2.38295423698864,1
17696,2.17227532371805,2.59693264351153,1
1165,2.28352859835154,2.46029949947292,1
23943,2.1956582399971,2.33604373764158,1
22843,0.693147180559945,1.33217904021012,1
14966,2.11120916887522,2.36655306021961,1
15895,2.25285081077853,2.33832793935524,1
3957,2.21202967734406,2.40668142713609,1
2643,2.27141418041878,2.42681219863124,1
13969,2.2840189977977,2.45265854122954,1
26128,2.31088736522551,1.47080847632211,0
25838,2.79434402238337,1.41206568012523,0
9253,2.31319813943497,2.4680884603354,1
24333,2.20646612309989,2.36488262513997,1
23144,1.09861228866811,0.693147180559945,1
8067,2.21606218000773,2.36177036370872,1
2143,2.11265752644358,2.34218270728178,1
22652,1.09861228866811,1.35178399428965,1
7793,2.23432119017629,2.40473086763459,1
1013,2.28359674740014,2.40270887859798,1
21964,2.21039667509162,2.46647841738207,1
23024,1.6094379124341,1.80951425584928,1
2296,2.32192162716268,2.59154905225327,1
18852,2.22488240884422,2.44220971285532,1
5201,2.24774243694102,2.34311298630644,1
761,2.22992010416653,2.38583454298582,1
14488,2.26636160331373,2.43598382440983,1
11866,2.20846140581816,2.5950643793805,1
14421,2.20270471869402,2.46010290527299,1
11495,2.12681156654223,2.34459932973852,1
22081,2.19886924972207,2.4420508964,1
11573,2.26285416564936,2.35602688720719,1
20584,2.20160340755443,2.42098189041892,1
15742,2.11938470068321,2.73418257543002,1
22335,2.19134129825725,2.52328593215258,1
25089,1.79175946922806,1.6844945008252,0
18858,2.230225332262,2.65642413283793,1
2882,2.20011478068751,2.31222828208396,1
12940,2.25321055371122,2.40161110874324,1
20928,2.26788048506407,2.3998051829765,1
1343,2.27003519663424,2.42169466194717,1
22423,2.2200877539724,2.39708996332941,1
8531,2.23729132742228,2.32775082121314,1
22952,0.693147180559945,1.32966134885476,1
8483,2.30393206494463,2.37054394089193,1
20479,2.27902943610103,2.43933467202601,1
17445,2.16934837722469,2.43315179998977,1
19924,2.17193697137007,2.51042942367425,1
4289,2.0683807808148,2.37915171618747,1
3205,2.2902416336561,2.39142082940898,1
25777,2.6469492576367,1.61308267288626,0
8917,2.23186333211943,2.36460667680226,1
25654,0.0,0.0,0
20802,2.1357196284945,2.38369420425208,1
4998,2.17415076413639,2.37106501274892,1
10578,2.29264521357814,2.42865333064194,1
15023,2.21360502885829,2.41270799362306,1
14580,2.15427866005742,2.45410849504995,1
10514,2.21058702586492,2.36918616195482,1
13217,2.14515739944074,2.3330576500825,1
10787,2.31231763438362,2.40092084929476,1
6886,2.25904919970626,2.32987554486454,1
25796,1.78557386526543,1.86091321129143,0
3,2.21335016041299,2.34039835650886,1
12568,2.20912013779682,2.29558222196816,1
16773,2.23944919182128,2.39263782287831,1
11597,2.1973976253209,2.33820045451671,1
15075,2.1231458863471,2.25862520716628,1
16479,2.3428406399119,2.95211264594189,1
9838,2.13624721056276,2.41201723106535,1
21223,2.21585046339847,2.62844821883317,1
15541,2.20504309763964,2.39171326781287,1
24152,2.21261913641661,2.40950836894464,1
15215,2.18234733144704,2.40612481518034,1
17348,2.18775925812122,2.40361797473901,1
7112,2.27658362411071,2.37186828975821,1
900,2.23294362666412,2.37888422023863,1
22905,1.33217904021012,1.99271864381799,1
26027,2.83440811871884,0.0,0
12385,2.1817381587169,2.39027650383663,1
19101,2.17634145400449,2.34937888701753,1
24465,2.24750787622297,2.20029033579436,1
23888,2.20003603019434,2.30490138793168,1
16478,2.36504598560864,2.82904754611011,1
10134,2.18381663225109,2.38998163790139,1
22182,2.23354469766155,2.42047499414934,1
11585,2.26135462585839,2.33758791680029,1
22772,1.09861228866811,1.52295506753132,1
14835,2.1556854238153,2.49712198005781,1
10028,2.25609525209641,2.31632190689389,1
2919,2.27346225087906,2.33520440780708,1
17506,2.24050646510351,2.55163159284981,1
17839,2.09056634176381,2.30457248174526,1
15205,2.22474227418732,2.61745999769008,1
15690,2.21624417297555,2.47474310749105,1
440,2.30021365581742,2.37611136630417,1
154,2.21169511237,2.31117198585865,1
1801,2.24473159180578,2.4609133975551,1
13590,2.26025533587454,2.46671989844542,1
14386,2.2322650400096,2.4898839780633,1
22642,1.56071040904141,1.89468911715399,1
12638,2.18874930397197,2.43023748829432,1
12079,2.27448276069233,2.56970177672591,1
12896,2.21816899942264,2.25465949904614,1
2133,2.10479233748379,2.38568300849487,1
3296,1.93018892255881,2.2234854369965,1
18705,2.29042274706923,2.39690687936902,1
18479,2.351528415445,2.53673770328868,1
1281,2.26545914774881,2.45547992512233,1
11008,2.30756963247684,2.36576605560631,1
11209,2.2823692201357,2.39357015118517,1
24319,2.10318443225701,2.25608555428532,1
74,2.24995230902439,2.25274125096183,1
15775,2.15129867728225,2.54816267107029,1
20908,2.25474833451661,2.45855001722703,1
12584,2.11644294292299,2.56781273380932,1
16299,2.22106161252684,2.34772568527593,1
13674,2.23946547198519,2.47582528560861,1
9143,2.32577424603371,2.48432134318263,1
6780,2.25074760822102,2.45061588081226,1
10908,2.30862871511189,2.39499849102732,1
7027,2.25976829001167,2.50084276931813,1
19803,2.23692918075219,2.42057203472944,1
4969,2.20592652397606,2.2820593281565,1
23580,1.09861228866811,0.682908104700472,1
9850,2.140582905085,2.34476107411023,1
4973,2.2206252263934,2.34335640261942,1
18935,2.27628891365159,2.69642057732046,1
15562,2.30987558181058,2.41215754224006,1
7723,2.23943550832877,2.44547949120953,1
18202,2.17416758014848,2.40526851998596,1
8429,2.28370776727459,2.4362686252257,1
24170,2.1816882697875,2.30469657401395,1
785,2.14014251710787,2.3031346640445,1
13038,2.18233426511962,2.36783828722893,1
24767,2.21313608908466,2.5237945825484,1
12702,2.24643871367019,2.4159513224726,1
8856,2.26628749323356,2.36378667596614,1
6363,2.25407765526239,2.33071405990248,1
20163,2.18408750600128,2.43191722436439,1
9984,2.18615103488122,2.31719825668097,1
926,2.23071681234031,2.39236736162819,1
527,2.22446694658441,2.33805547847908,1
4525,2.1446220012567,2.33295364725996,1
8654,2.32567423741662,2.34490765966645,1
19048,2.20157629582301,2.28952445515086,1
6805,2.31616079753084,2.43292262083561,1
13536,2.18748849899801,2.31943546461561,1
17855,2.32872095955311,2.69113443230125,1
15641,2.18220063001755,2.72465917686501,1
16790,2.2597860884533,2.31055449608665,1
23897,2.2257467613304,2.31710203411449,1
21725,2.26286712188747,2.75132316493115,1
8511,2.28921816263366,2.41654460714917,1
3224,2.27820061158999,2.51387472630014,1
10713,2.27584895090438,2.33621470344019,1
21045,2.29466705145288,2.69521709596891,1
13518,2.25139667118536,2.63820558938926,1
20613,2.19598699921744,2.41377142120241,1
484,2.3681144856575,2.34112522261302,1
1976,2.29635945664988,2.4118950031145,1
18074,2.11347141369224,2.36713631051057,1
10146,2.19679132569441,2.3973908573961,1
996,2.24594443367537,2.33605911105419,1
8004,2.31613815813037,2.37104222750061,1
6774,2.26663759055458,2.4274074439868,1
14277,2.08574576465715,2.29240375493319,1
23282,2.16709786986756,2.25268588140421,1
6997,2.2392172452137,2.51413768969454,1
5071,2.32696316709372,2.30803751109907,1
14811,2.17152763704419,2.41720421586409,1
3928,2.25750875274525,2.29069835850887,1
15540,2.17634449347435,2.35487218752053,1
19876,2.1718717474367,2.37263689256284,1
9433,2.20020870867227,2.33791342266207,1
22507,2.19514096182559,2.42483866650619,1
473,2.26658772553895,2.25146854030283,1
17724,2.18079452354593,2.39736981107342,1
7241,2.27626935670577,2.45675805330737,1
25333,2.45963735039252,2.57307221968758,0
4206,2.12693568518353,2.33109664832151,1
14605,2.3364571457224,2.80508240626702,1
5004,2.23788416998964,2.42213568472987,1
6093,2.28108439362364,2.35738771987185,1
17474,2.31303909148448,2.76210091996537,1
8615,2.22549996251016,2.46243067076491,1
25047,0.0,0.0,0
3613,2.14199268955618,2.37077413944854,1
18477,2.27796875195094,2.37273686443604,1
6794,2.28483564764913,2.52146663777769,1
19062,2.22164874746128,2.3672452226783,1
9829,2.18507988123897,2.482946565981,1
11880,2.18412324596302,2.51191689486184,1
8171,2.32288962479706,2.33634545535983,1
2557,2.29490255533476,2.32396860078232,1
22367,2.16172822107389,2.3662362855786,1
2707,2.20904509498497,2.36037492194673,1
11615,2.25930490885925,2.4257474948658,1
652,2.15421709097455,2.21581812369651,1
25372,1.73512645696292,0.0,0
17751,2.06768934528129,2.29003800392754,1
13721,2.12280480813435,2.37031809429812,1
1825,2.25152968804859,2.37833275456611,1
19269,2.2379335421414,2.42916949823252,1
19708,2.13268777171759,2.36339759823434,1
12740,2.1989855285935,2.45648198631615,1
12345,2.13240224734436,2.47646754490785,1
9327,2.19686728085752,2.29078125772136,1
2075,2.22942494744453,2.50901342262014,1
14926,2.22122674174991,2.45976671479537,1
5046,2.23809920429813,2.36389539692356,1
257,2.2727619875003,2.35048830491776,1
23553,1.09861228866811,1.67698777432242,1
8191,2.30368438477261,2.46600625583035,1
12652,2.20197054794626,2.41378278154128,1
8493,2.29187242323512,2.38796032852191,1
14562,2.19018623254244,2.42032583542495,1
2669,2.23038304471446,2.39088566528868,1
22534,2.21066404905573,2.36080373047309,1
2884,2.18798567539223,2.33242935568624,1
614,2.43403883441955,2.32107674072865,1
12303,2.22342224187922,2.31493940893666,1
17289,2.20475542599195,2.38929560184815,1
19684,2.22284456525882,2.39629434459427,1
23451,1.76505725222563,2.07130920932303,1
10540,2.27613817845218,2.41628346910119,1
15827,2.19617752798986,2.26400924756338,1
24820,2.16271582402833,2.25046834942098,1
14784,2.28946758055084,2.2925940655209,1
16251,2.25321055371122,2.40161110874324,1
22953,0.0,1.09861228866811,1
22087,2.14976438323799,2.38413648325169,1
25510,2.64314001646011,2.20769255606811,0
25973,1.92926681444459,1.19329808250535,0
25129,0.0,0.0,0
13450,2.26024014217333,2.53031935024494,1
4035,2.13631194444595,2.22218472277625,1
940,2.29325827822652,2.53928129510325,1
7639,2.202257279596,2.3293891102043,1
9264,2.27807992470042,2.42712512652052,1
11538,2.17673911150867,2.32576342354897,1
1723,2.23927702609103,2.39551517561102,1
15284,2.29698377676003,2.56116700275617,1
16972,2.27257098989714,2.57932834324184,1
12098,2.23928292106125,2.43299084442995,1
7070,2.3231434075218,2.4642278622824,1
730,2.20446641960449,2.34728526347026,1
8773,2.42632408601537,2.55466182478221,1
21850,2.24079986942607,2.36326896112554,1
15871,2.17590019447725,2.32841094177206,1
17486,2.22273287072468,2.18648276101262,1
8613,2.2499447393024,2.42090220589404,1
13325,2.288680277565,2.46566615139195,1
17937,2.35373312675381,2.90290661456003,1
20051,2.256055317526,2.49480486979661,1
12245,2.18378893922376,2.32036953281234,1
5049,2.26067777162075,2.3782328219595,1
11654,2.26238866476357,2.37839961819513,1
17350,2.10314216798237,2.23952846821966,1
24631,2.23553443401112,2.36351156405984,1
21526,2.21366529116739,2.42364241518699,1
19153,2.11301432078005,2.59785831088651,1
1325,2.26563975400575,2.42385464092078,1
25662,0.0,0.0,0
3728,2.25398798325919,2.24955592534744,1
11614,2.22378682686674,2.33743135505182,1
1504,2.29247856756558,2.49801157797933,1
2080,2.20978213325709,2.35560631290753,1
1050,2.3378654748704,2.52601392400709,1
18242,2.19212530210687,2.42570170747569,1
10119,2.18658159146629,2.30063085175025,1
18048,2.2115454152581,2.41005915282875,1
15214,2.18234733144704,2.40612481518034,1
11744,2.1892766256655,2.3720056079667,1
12998,2.0128544186728,2.28482553462711,1
7029,2.23716691922317,2.48814465137478,1
13581,2.24029004561221,2.50245623857544,1
18685,2.34728181602532,2.34161820201264,1
20556,2.23044975447933,2.48318055210997,1
1095,2.22773749309375,2.38786637420017,1
3001,2.20101900317609,2.40041425899018,1
19173,2.21591412053737,2.36767194755616,1
17949,2.17094346701794,2.36746328540311,1
1105,2.3132794182932,2.49018338068999,1
2052,2.17828128961188,2.35078069610389,1
8376,2.26941073658492,2.35885210260916,1
10899,2.26167083022393,2.34139669167563,1
6548,2.3208614562848,2.39676391673713,1
25383,2.6630947057683,2.5482752956564,0
13288,2.19462141161709,2.38469086903893,1
13060,2.14380880446758,2.47320111970841,1
9220,2.2894935522254,2.30923560007694,1
19278,2.19286736145091,2.46785492913279,1
15880,2.15658659003674,2.36512351169704,1
22454,2.29088084255038,2.31223550098456,1
12919,2.16588847475743,2.34822091112924,1
5266,2.26803382127742,2.38743388552377,1
14525,2.18648610302868,2.43918472059788,1
11442,2.1682132314357,2.27575165179244,1
3258,2.26747694148239,2.4962095174274,1
13310,2.21066961217953,2.39542448644642,1
10896,2.26040796012758,2.37141465642325,1
19333,2.25013767182137,2.58889754522277,1
12696,2.20757220741771,2.39031078959927,1
23981,2.1570204650504,2.3658943227996,1
22761,1.51570795208571,2.30637663471784,1
2059,2.20161736900289,2.36022742378767,1
18982,2.29236820050509,2.39329870079878,1
405,2.28094678679574,2.4019843002993,1
20446,2.11011792252631,2.32294673037621,1
2819,2.21848291624725,2.36555910485191,1
17957,2.20038188885425,2.37510214417657,1
18068,2.18348344242351,2.41727046097062,1
23046,1.32966134885476,1.86102605727424,1
13678,2.17359680787169,2.34855213910771,1
8304,2.20572860853876,2.35422127933385,1
13963,2.19058358217834,2.42715139809333,1
24530,2.15657210729882,2.29350072756311,1
6467,2.32559654417797,2.49472461653044,1
7483,2.29104754895336,2.43298441951574,1
20396,2.13815140414455,2.25195608278297,1
14009,2.206577366247,2.66575800997978,1
22792,1.38629436111989,1.71154728628635,1
8388,2.20557718514954,2.37975708635274,1
4236,2.12712681659524,2.20424207286501,1
4424,2.22502606344132,2.38430801686787,1
20111,2.13292153478014,2.24317078455166,1
6201,2.19344647405933,2.36384447794244,1
4342,2.18120198523058,2.4228020276414,1
5987,2.24957855377387,2.38430388971325,1
13745,2.15703928809442,2.3202512214005,1
10399,2.20851335025761,2.31605265205263,1
15906,1.841401525303,2.58792138993276,1
13150,2.24233912085131,2.28049923257771,1
4505,2.18594003495395,2.28338299456853,1
6958,2.32888738794542,2.42193156382306,1
11297,2.23427304141904,2.35249390998863,1
18354,2.23730919463553,2.33089620802934,1
25968,2.42174128680556,1.5449473764528,0
1704,2.2764003842096,2.41521054663037,1
23445,2.05997905664893,2.3300251741851,1
26095,2.39423467457108,0.0,0
15135,2.23840342910926,2.39275104203891,1
19916,2.22905818159647,2.35027810429836,1
19917,2.23582255873796,2.48830977545916,1
20583,2.15943478019881,2.42825263629576,1
12000,2.22457515581013,2.45375264783831,1
12493,2.2355523779837,2.36793032709805,1
15993,2.31078571860466,2.65508963788453,1
16735,2.15674565808778,2.38041790001661,1
14729,2.27733527074067,2.35763615997772,1
10125,2.25652950736159,2.26206011428943,1
13640,2.19376503391103,2.44598310165289,1
9818,2.2712639978268,2.66606879249016,1
9708,1.93486769825914,2.38803394567274,1
3995,2.11951710123858,2.34926071002138,1
12830,2.17790393610617,2.47997294882679,1
10948,2.27463620010447,2.45801371292668,1
23969,2.18601083918185,2.35410765040315,1
20997,2.13772758018619,2.55799361850214,1
1538,2.25341427785895,2.42056770387413,1
25768,0.0,0.0,0
25256,1.70061002538441,2.28245184120095,0
13241,2.15081628041266,2.39843134697762,1
2529,2.30507725250854,2.49179557299983,1
2996,2.25611154525176,2.38262422805272,1
24210,2.18139859211637,2.31370050135434,1
14637,2.16627246037664,2.33364377404898,1
1148,2.24353557192458,2.35250643218823,1
18328,2.31632637568469,2.94438724430059,1
19644,2.20124865799357,2.46125076399554,1
17186,2.15670910557819,2.29964946123441,1
2277,2.02953255778889,2.23709785209895,1
12844,2.12124584076983,2.31033513346991,1
12392,2.27297456719084,2.38709432528974,1
22788,1.33217904021012,2.0248160899152,1
4772,2.20904041623887,2.26078530254613,1
24682,2.11757853423679,2.32626692059893,1
16008,2.13681291294924,2.42071980338629,1
10714,2.26675984634798,2.3625926094362,1
9237,2.22147308560787,2.40935676171778,1
11248,2.10279869516462,2.3470325888266,1
8795,2.38894379069257,2.5038345585957,1
8366,2.28459971974582,2.38013033719581,1
16370,2.24705888374649,2.4768984426414,1
1904,2.22479552666226,2.37562531716329,1
10022,2.23435459141353,2.3742067690636,1
15224,2.21831496188082,2.47433626595262,1
1375,2.22562759307234,2.39211622814953,1
2414,2.30101702845722,2.37975394010463,1
21182,2.11265098454418,2.29790576518801,1
16751,2.23723952409821,2.74419718170261,1
2620,2.27294494740921,2.43469216872843,1
16183,2.14545711836991,2.39083618429089,1
15892,2.17463632224532,2.47864343221593,1
13360,2.19474867443621,2.41938783846517,1
8152,2.33642493656207,2.35540276006009,1
18606,2.2380842889236,2.46458208653028,1
23817,2.17707585507033,2.25932942756759,1
12200,2.28508143491845,2.3247155439034,1
12748,2.23582330678596,2.37389668411947,1
21001,2.2035560042203,2.71686179962691,1
12274,2.1272118409744,2.29636855214418,1
26087,0.0,2.16867983342339,0
21213,2.24417029328973,2.48226198725131,1
7060,2.34856274217771,2.46242584429968,1
14125,2.1793158459222,2.37792195422472,1
17306,2.23887605989408,2.47510009742806,1
14754,2.25132492643174,2.36701017903484,1
11412,2.26267802042709,2.31537488643314,1
20073,2.11139771575114,2.3290931522929,1
25883,2.63415676010645,2.35458891254643,0
14084,2.17065271653173,2.45790828206774,1
17297,2.12964234101458,2.70158069064332,1
8006,2.29805549907835,2.44009095419196,1
18822,2.29834865586988,2.29666185150521,1
3519,2.21897319464694,2.37571689398184,1
18991,2.09487084648147,2.40892123589508,1
15276,2.28109737408736,2.35873922632138,1
7129,2.23204971167731,2.4140982858455,1
16767,1.98310153880043,2.33354499434929,1
26130,0.0,0.0,0
11352,2.24137932332301,2.42288777418865,1
19408,2.24543662997983,2.75232162177191,1
19591,1.82453883811837,2.9269086219606,1
3313,2.41277013729657,2.3624073780162,1
14092,2.1287630017117,2.3926211033012,1
17936,2.12298803938353,2.31230963687767,1
23072,0.636514168294813,1.21488965394912,1
1778,2.21814933590635,2.4022127132368,1
2275,1.97624645074412,2.35131383786728,1
2054,2.16518091351122,2.35121192778493,1
2932,2.20758060749109,2.33987919519897,1
11153,2.26915828803846,2.50150427134969,1
3413,2.14512322313383,2.25155295933921,1
20674,2.17074372511781,2.41937182388065,1
4078,2.22067377679327,2.38282675786359,1
18383,2.08852197245949,2.3136823576318,1
6267,2.2690273971605,2.33808110012781,1
23945,2.10608869775761,2.33422221360542,1
8951,2.27389320166518,2.42729027780729,1
20342,2.25418631018564,2.23621275104617,1
235,2.30519658903299,2.67062501899363,1
21281,2.12885258592376,2.73691589800069,1
3042,2.2850205870134,2.37244306328276,1
5504,2.2677261757522,2.36306366969855,1
21199,2.15513627643948,2.38597754782181,1
16892,2.21212932637935,2.5808173012945,1
1023,2.29791692699698,2.47277766275603,1
18797,2.05512750745315,2.36007302613706,1
22331,2.19643488656656,2.32102683612279,1
23418,0.636514168294813,1.6094379124341,1
22946,1.6094379124341,2.16529211041708,1
4820,2.2546205207617,2.34678789301866,1
10531,2.26990977027007,2.37238543903189,1
10501,2.26722629231116,2.4797868031415,1
25262,2.09313230211385,2.36874841091406,0
6851,2.2435718731947,2.31578152646239,1
13620,2.20175897727363,2.48139375791312,1
12216,2.02824541737116,2.34155377968377,1
13528,2.19099844359899,2.37551389228223,1
12920,2.2074268080707,2.37405547888565,1
19616,2.1831549666735,2.3558479650898,1
19471,2.22202945054494,2.42024867226239,1
18378,2.17183821754752,2.34315960799281,1
17116,2.2334870845651,2.44994016725788,1
9214,2.23236442161404,2.50899000947716,1
1836,2.28312806405453,2.34802295608531,1
15834,2.2127565408873,2.70477812615085,1
25923,2.729466104012,1.76029015706134,0
19245,2.21943989715008,2.63321763631263,1
13410,2.37434774229159,2.53529038996239,1
10371,2.17517355302075,2.35955821847945,1
6595,2.24730949765213,2.34839475603431,1
21597,2.20773753459332,2.37364509097897,1
75,2.19768207639007,2.23413141014204,1
6652,2.36319651878988,2.28052662571581,1
24311,2.30642627845945,2.22224423781692,1
16006,2.22033818797616,2.29361699386511,1
6807,2.28744830192517,2.40606034814232,1
16016,2.20099260229634,2.43649573379957,1
19873,2.29263860939483,2.46814920984915,1
8225,2.29253916793526,2.41326837781597,1
2023,2.25480869873746,2.39328053575281,1
10308,2.26604567684051,2.40273293097034,1
17226,2.22276524416475,2.33524835146116,1
19679,2.22877935194697,2.45554473144667,1
25443,2.67796109936959,2.76270566851915,0
17901,2.11094467425511,2.47590013065146,1
19536,2.19087993947076,2.44083085632129,1
20728,2.14271349770992,2.32188070033994,1
24112,2.19538877283357,2.29220196977871,1
21698,2.33960524897462,2.86833006351096,1
18539,2.21686194329002,2.62757406150025,1
11113,2.16967817648681,2.30999473817484,1
17483,2.17061762732221,2.40948154827022,1
35,2.14003309337374,2.19287259126077,1
21466,2.17592860101148,2.33211964538263,1
11846,2.32691485710264,2.31700142369189,1
11377,2.22088496447846,2.40745175570438,1
15648,2.23059990767539,2.49846874043406,1
20504,2.27788015184702,2.6391300823726,1
10591,2.25869183650113,2.39870029409884,1
9203,2.26475022886494,2.60246914179064,1
8090,2.37395280755649,2.43479234480378,1
14459,2.11357338217866,2.55759418224315,1
1786,2.25735406024746,2.43130688594843,1
3989,2.17533315211831,2.26181694764079,1
994,2.35982167420955,2.51962304471381,1
24691,2.08820631474449,2.30266922798737,1
19700,2.20620051896262,2.32324186617876,1
16126,2.13661486391861,2.41279201527729,1
2090,2.15584057514583,2.36568880387192,1
13391,2.01230269945226,2.20345384574213,1
2768,2.27649044834327,2.47109621300004,1
20035,2.25244695798051,2.4617661802847,1
18888,2.06318333122057,2.3620176015239,1
21991,2.2347615248733,2.39549412763192,1
14703,2.14007456711894,2.35932331687393,1
19130,2.21281886821996,2.43217447117836,1
15403,2.18439265646335,2.5132799844521,1
11934,2.18839750589565,2.3922364980294,1
11630,2.21908714149756,2.4144131285797,1
15524,2.22330208546173,2.3960805633094,1
3871,2.23483841169502,2.2262535769288,1
20594,2.2189775613029,2.43636198475076,1
5040,2.2309865032223,2.36491885628437,1
17748,2.20017487922093,2.39289456998732,1
22445,2.1346027162512,2.43436695213088,1
9545,2.26612872923909,2.46626330505274,1
11917,2.241354329812,2.44992964393089,1
765,2.21995933994268,2.27127590376773,1
3633,2.2776652406735,2.31406806085744,1
876,2.31427962139354,2.48449146500587,1
3197,2.34723733228567,2.48596385341061,1
11644,2.23891708086695,2.32775881671663,1
10253,2.32571579742272,2.32607439600468,1
2452,2.16541014837787,2.40517239768666,1
16085,1.97992132170462,2.49945729364321,1
12408,2.21200976942195,2.51141056945034,1
24031,2.19381908325856,2.45812267505154,1
10616,2.25983951722898,2.44093987327316,1
10437,2.18589382021556,2.35531513086941,1
4696,2.16750501407198,2.26626594931095,1
22937,0.636514168294813,0.693147180559945,1
2501,2.26160811722675,2.41873335399726,1
25022,2.10447934675953,2.34233693040457,1
8877,2.29207823793436,2.38876641293588,1
3097,2.25251861503645,2.38517850006031,1
11785,2.27073572311406,2.66985619360023,1
21469,2.2607214447349,2.51935870659114,1
10138,2.23457851159599,2.33152455464444,1
18428,2.17184223311613,2.41264433009037,1
1935,2.27425675029825,2.42446134363606,1
1170,2.26788998006134,2.4481921138711,1
12776,2.23265959810499,2.29120956376917,1
19017,2.31319206087605,2.80607604270834,1
20158,2.13234925234109,2.36740730132635,1
21951,2.34960184728683,2.79315758844595,1
20876,1.98812162427671,2.27856974419609,1
12097,2.22181477513168,2.34848797296031,1
23406,0.693147180559945,1.33217904021012,1
3014,2.27623929893062,2.37308522332159,1
11895,2.24140268672797,2.61129520578245,1
18767,2.16314220342295,2.35609375926437,1
25265,2.53664340191128,2.48858774818432,0
14393,2.19741753548893,2.45776191646636,1
17656,2.1853478256211,2.46322403030363,1
17810,2.2441045139364,2.45342252912611,1
1034,2.2723511997104,2.49874016243056,1
3337,2.4220527857317,2.35324667539903,1
7659,2.36414692637105,2.42453991544582,1
18022,2.21566218236467,2.41081857923664,1
21559,2.21128326574267,2.4279854111843,1
8515,2.3023908877993,2.39683279810005,1
8733,2.31506859993946,2.3774876978805,1
8370,2.22953880964391,2.3830112068354,1
5849,2.32388592748759,2.29121686079375,1
7917,2.26304223948611,2.37304840698941,1
11721,2.06357774998173,2.38677640546279,1
15748,2.16599404252263,2.56160161371568,1
463,2.24460040265829,2.39303218045434,1
