filepath,trackNum,instrument,isDrum,hasTimeSignatures,medianMetricDepth,tpq,velocity_per_track,onset_per_track,velocity_entropy_per_track,onset_entropy_per_track,duration,midi_score_track
./asap-dataset-master/Beethoven/Piano_Sonatas/26-3/Zhdanov05M.mid,0,0,FALSE,TRUE,12,384,109,52,2.24104423727568,2.35110053806409,5280,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/27-1/Abdelmola01.mid,0,0,FALSE,TRUE,12,384,100,52,2.18559650856723,2.33234947871041,2628,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/27-1/Fung01.mid,0,0,FALSE,TRUE,12,384,87,52,2.24784053181204,2.40060139120425,2636,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/27-1/GiacomelliN04M.mid,0,0,FALSE,TRUE,12,384,103,52,2.17426050313941,2.39243928958465,2646,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/27-1/Ko01.mid,0,0,FALSE,TRUE,12,384,107,52,2.20004159205294,2.36422139576405,2595,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/27-1/Ko05M.mid,0,0,FALSE,TRUE,12,384,111,52,2.16428000335914,2.39467296675331,2628,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/27-1/MiyashitaM02M.mid,0,0,FALSE,TRUE,12,480,93,58,2.22894363209529,2.32166977020198,2625,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/27-1/Seredenko01.mid,0,0,FALSE,TRUE,12,384,108,52,2.23006234372194,2.40377496959033,2635,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/27-2/GiacomelliN05M.mid,0,0,FALSE,TRUE,12,384,88,52,2.17116716497369,2.27527500957705,3990,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/28-1/Atzinger01.mid,0,0,FALSE,TRUE,12,384,91,50,2.18126819732122,2.38329562117318,1275,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/28-1/KimHJ02M.mid,0,0,FALSE,TRUE,12,384,90,51,2.15697506051426,2.38106707366097,1285,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/28-1/KyykhynenT06M.mid,0,0,FALSE,TRUE,12,384,88,51,2.23783898668397,2.29302745404245,1301,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/28-1/WangY04M.mid,0,0,FALSE,TRUE,12,384,87,51,2.08903333083785,2.41004173365544,1295,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/28-1/Zhdanov01.mid,0,0,FALSE,TRUE,12,384,96,52,2.21475436424388,2.390166535864,1290,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/28-2/KimHJ03.mid,0,0,FALSE,TRUE,12,384,98,52,2.13642865670618,2.33749993233605,3459,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/29-2/ChowK03.mid,0,0,FALSE,TRUE,12,384,110,52,2.19938942683137,2.34199231415618,1902,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/29-3/ChowK04.mid,0,0,FALSE,TRUE,12,384,94,52,2.16988076816057,2.30851771377055,5150,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/29-4/ChowK05M.mid,0,0,FALSE,TRUE,12,384,115,52,2.12919765906279,2.26996746062987,8035,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/29-4/DANILO01.mid,0,0,FALSE,TRUE,12,480,102,58,2.29570964951016,2.23077834266691,8064,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/3-1/Bult-ItoS03M.mid,0,0,FALSE,TRUE,12,480,94,58,2.23810906398925,2.44221724158228,4347,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/3-1/CaoJ02M.mid,0,0,FALSE,TRUE,12,480,93,58,2.23327077783628,2.29738328563958,4279,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/3-1/Jia02.mid,0,0,FALSE,TRUE,12,384,95,52,2.27954639572231,2.32528571910215,4350,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/3-1/KorchinskayaKogan02.mid,0,0,FALSE,TRUE,12,384,94,52,2.27189033698968,2.30873418569471,4307,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/3-1/Lin01.mid,0,0,FALSE,TRUE,12,384,95,52,2.15988894404495,2.35613946575267,4359,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/3-1/Lin05M.mid,0,0,FALSE,TRUE,12,384,102,52,2.16161820457451,2.35805817749875,4368,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/3-1/LUO01.mid,0,0,FALSE,TRUE,12,480,94,58,2.2628458865891,2.2758141780597,4171,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/3-1/MiyashitaM03M.mid,0,0,FALSE,TRUE,12,480,101,58,2.16671111227709,2.42030392509263,4346,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/3-1/ZHOU01.mid,0,0,FALSE,TRUE,12,480,92,58,2.2588809780266,2.28791757758087,4362,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/3-2/MiyashitaM04M.mid,0,0,FALSE,TRUE,12,480,86,56,2.21100617424423,2.318098343148,1477,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/30-1/CHEN02.mid,0,0,FALSE,TRUE,12,480,92,58,2.2911790913778,2.21170942581205,1518,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/30-1/Hirata01.mid,0,0,FALSE,TRUE,12,384,89,51,2.26908821389953,2.29221761795086,1511,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/30-1/Izzard01.mid,0,0,FALSE,TRUE,12,384,78,52,2.25173957084779,2.26175333882169,1509,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/30-1/Katyukova01.mid,0,0,FALSE,TRUE,12,384,94,52,2.18952535057385,2.27145648750049,1510,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/30-1/MaslovV02M.mid,0,0,FALSE,TRUE,12,384,82,51,2.27959560200538,2.3003339323053,1507,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/30-1/Shelest02.mid,0,0,FALSE,TRUE,12,384,94,52,2.27909216100084,2.25605747724024,1512,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/30-1/TanakaM06M.mid,0,0,FALSE,TRUE,12,384,87,52,2.28276663446954,2.36112082992046,1504,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/30-1/TOIVIO01.mid,0,0,FALSE,TRUE,12,480,84,58,2.26449054697684,2.25353187774761,1499,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-1/AbdelmoulaJS03M.mid,0,0,FALSE,TRUE,12,384,92,52,2.14768150928533,2.3048765848974,2863,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-1/ADIG05M.mid,0,0,FALSE,TRUE,12,480,84,58,2.30940719635437,2.23516891918943,2903,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-1/Ahfat02M.mid,0,0,FALSE,TRUE,12,384,105,52,2.23745342594927,2.26323639791905,2846,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-1/Ahn01.mid,0,0,FALSE,TRUE,12,384,97,52,2.2112948140969,2.26998912537072,2912,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-1/BrendleA03M.mid,0,0,FALSE,TRUE,12,384,90,52,2.2048929769952,2.27119984649953,2921,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-1/Goh02.mid,0,0,FALSE,TRUE,12,384,93,52,2.13457268796924,2.32046759664655,2879,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-1/HUAN_B01.mid,0,0,FALSE,TRUE,12,480,89,58,2.30532384542203,2.22959975025949,2923,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-1/Huang01.mid,0,0,FALSE,TRUE,12,384,107,52,2.2462694398862,2.28599991914728,2901,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-1/HuangSW08M.mid,0,0,FALSE,TRUE,12,384,100,52,2.19116806845062,2.34688178263195,2888,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-1/Karpeyev01.mid,0,0,FALSE,TRUE,12,384,89,52,2.21210073390257,2.2720701312202,2931,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-1/Kavalerova01.mid,0,0,FALSE,TRUE,12,384,90,52,2.25817340721364,2.29865456980766,2849,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-1/LeungM03M.mid,0,0,FALSE,TRUE,12,384,92,52,2.12981165241248,2.28730080092268,2880,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-1/Mikhailoff04.mid,0,0,FALSE,TRUE,12,480,90,58,2.23689579102872,2.26650153554059,2920,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-1/Na06M.mid,0,0,FALSE,TRUE,12,384,102,52,2.22823953346259,2.28064324194504,2896,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-1/SINKEV02.mid,0,0,FALSE,TRUE,12,480,86,58,2.2513118501555,2.20300148461025,2908,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-1/SOLOM04.mid,0,0,FALSE,TRUE,12,480,88,58,2.22493221433727,2.22003306123788,2834,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-1/Stahievitch02.mid,0,0,FALSE,TRUE,12,480,97,58,2.19668764107821,2.24048932199986,2912,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-1/Sun01.mid,0,0,FALSE,TRUE,12,384,94,52,2.23399232580148,2.31055751585395,2880,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-1/Tang01.mid,0,0,FALSE,TRUE,12,384,98,52,2.18456580864691,2.24695706727131,2941,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-1/YOU01.mid,0,0,FALSE,TRUE,12,480,93,58,2.25768535726075,2.2564979601752,2917,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-1/Zuber04M.mid,0,0,FALSE,TRUE,12,384,105,52,2.22585496874127,2.28479183989746,2950,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-2/AbdelmoulaJS04.mid,0,0,FALSE,TRUE,12,384,89,51,2.26466642568206,2.41815627746129,1362,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-2/ADIG05M.mid,0,0,FALSE,TRUE,12,480,79,57,2.18914287537629,2.35846272274125,1364,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-2/HuangSW09.mid,0,0,FALSE,TRUE,12,384,85,49,2.19107412476271,2.3987754524098,1374,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-2/LeungM04.mid,0,0,FALSE,TRUE,12,384,90,52,2.17266039017806,2.44883364027887,1345,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-2/Na06.mid,0,0,FALSE,TRUE,12,480,92,46,2.22226738239865,2.40517860420208,1168,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-2/Stahievitch02.mid,0,0,FALSE,TRUE,12,480,92,56,2.31134237706586,2.41132093367395,1356,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-2/Zuber04.mid,0,0,FALSE,TRUE,12,480,97,47,2.1783958229029,2.48991049047398,1373,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-3_4/AbdelmoulaJS05M.mid,0,0,FALSE,TRUE,12,384,98,52,2.22559240041593,2.31346036629856,3834,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-3_4/ADIG05M.mid,0,0,FALSE,TRUE,12,480,92,58,2.22516144893834,2.24058464887139,3843,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-3_4/BrendleA05.mid,0,0,FALSE,TRUE,12,384,106,52,2.19209587129858,2.36138997605555,3802,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-3_4/CHOE03.mid,0,0,FALSE,TRUE,12,480,101,58,2.2083934523983,2.2666458235806,3873,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-3_4/Gokcin01.mid,0,0,FALSE,TRUE,12,384,100,52,2.21400346828499,2.33728125859959,3815,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-3_4/HuangSW10M.mid,0,0,FALSE,TRUE,12,384,109,52,2.21836506561074,2.3831828141304,3630,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-3_4/LeungM05M.mid,0,0,FALSE,TRUE,12,384,108,52,2.14249875376258,2.29749356901244,3856,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-3_4/Na06M.mid,0,0,FALSE,TRUE,12,384,111,52,2.11985102906729,2.32306671890084,3836,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-3_4/ParkH01.mid,0,0,FALSE,TRUE,12,384,109,52,2.12584144205438,2.31031266536819,3830,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-3_4/Stahievitch02.mid,0,0,FALSE,TRUE,12,480,101,58,2.21103855172337,2.25003249022062,3828,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/31-3_4/Zuber04M.mid,0,0,FALSE,TRUE,12,384,111,52,2.18998441529079,2.30930278800962,3822,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/32-1/DupreeF03M.mid,0,0,FALSE,TRUE,12,384,106,52,2.2472765750218,2.34906508487131,5531,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/32-1/FALIKS01_2004.mid,0,0,FALSE,TRUE,12,480,105,58,2.24260807068766,2.28033587929633,4122,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/32-1/Faliks01.mid,0,0,FALSE,TRUE,12,384,105,52,2.19928657615207,2.31587077911148,4114,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/32-1/HouY04M.mid,0,0,FALSE,TRUE,12,384,105,52,2.20852143149135,2.29579785506965,5311,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/32-1/Jussow02.mid,0,0,FALSE,TRUE,12,384,111,52,2.22424608854643,2.34520463321464,5477,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/32-1/Jussow06M.mid,0,0,FALSE,TRUE,12,384,110,52,2.18783666422246,2.336295473078,5443,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/32-1/MORET01.mid,0,0,FALSE,TRUE,12,480,107,58,2.27749335086092,2.26808258898246,5790,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/32-1/Park01.mid,0,0,FALSE,TRUE,12,384,113,52,2.21522324650849,2.38698421696055,4108,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/32-1/POTAMO01.mid,0,0,FALSE,TRUE,12,480,106,58,2.23156709308627,2.27086101102528,4153,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/4-1/BENABD01.mid,0,0,FALSE,TRUE,12,480,96,58,2.25847138930654,2.30091321134598,4053,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/4-1/Benabdallah01.mid,0,0,FALSE,TRUE,12,384,94,52,2.24138390384248,2.384036229807,4029,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/4-1/CaiC01.mid,0,0,FALSE,TRUE,12,384,101,52,2.23967155201018,2.36744728752593,4031,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/4-1/Chon03M.mid,0,0,FALSE,TRUE,12,384,102,52,2.21756646095687,2.33272349332356,4011,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/4-1/LeeE02M.mid,0,0,FALSE,TRUE,12,480,99,58,2.20628926985048,2.56856281174779,4020,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/4-1/LiA04M.mid,0,0,FALSE,TRUE,12,480,104,58,2.16543885543042,2.31689000170118,4000,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/4-1/Shamray01.mid,0,0,FALSE,TRUE,12,384,102,52,2.2328005682563,2.38954755871301,4050,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/4-1/SirajA02M.mid,0,0,FALSE,TRUE,12,480,98,58,2.17078934833667,2.29321491820239,3947,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/4-1/Zhao01.mid,0,0,FALSE,TRUE,12,384,94,52,2.25893606891659,2.34248341648519,4009,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/5-1/Colafelice02M.mid,0,0,FALSE,TRUE,12,384,100,52,2.14968568640279,2.28423777420396,2111,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/5-1/SunD02M.mid,0,0,FALSE,TRUE,12,480,96,58,2.25452881339105,2.45161033177426,2113,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/5-1/Wong01.mid,0,0,FALSE,TRUE,12,384,90,52,2.19291267666361,2.33347516943343,2114,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/7-1/Hebert01M.mid,0,0,FALSE,TRUE,12,384,88,52,2.1808232909609,2.31721138134902,3520,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/7-1/KOLESO01.mid,0,0,FALSE,TRUE,12,480,96,58,2.19832912749215,2.24541448049917,3526,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/7-1/Larionova04M.mid,0,0,FALSE,TRUE,12,384,87,52,2.16753342199655,2.30737660476593,3482,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/7-1/Lee_E01.mid,0,0,FALSE,TRUE,12,384,94,52,2.18431242543206,2.31737785342022,3497,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/7-1/LeeS02M.mid,0,0,FALSE,TRUE,12,384,86,52,2.16396238145321,2.27342266527314,3474,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/7-1/MATSUM01.mid,0,0,FALSE,TRUE,12,480,94,58,2.22014592004168,2.26858758030321,3463,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/7-1/Wang02M.mid,0,0,FALSE,TRUE,12,384,102,52,2.20143247128996,2.34404354958655,3541,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/7-1/WangY01M.mid,0,0,FALSE,TRUE,12,480,97,58,2.11160234616593,2.23318798801047,3468,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/7-1/ZhangE02M.mid,0,0,FALSE,TRUE,12,480,105,58,2.13478037536583,2.26330015427481,3545,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/7-2/Larionova04.mid,0,0,FALSE,TRUE,12,480,100,47,2.18094252021965,2.31531900462395,2077,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/7-2/LeeS03.mid,0,0,FALSE,TRUE,12,384,89,52,2.13765877670071,2.32745872556289,2064,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/7-3/Larionova04.mid,0,0,FALSE,TRUE,12,480,81,46,2.21744874781285,2.31051029915749,1478,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/7-3/LeeS04.mid,0,0,FALSE,TRUE,12,384,83,51,2.26787775060783,2.33135258869453,1480,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/7-4/Larionova04M.mid,0,0,FALSE,TRUE,12,384,85,52,2.17126665557781,2.28022225246637,2141,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/7-4/LeeS05M.mid,0,0,FALSE,TRUE,12,384,90,52,2.17663148574936,2.28242213432769,2134,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/8-1/ChenS01.mid,0,0,FALSE,TRUE,12,384,100,52,2.21263138142771,2.38571574839424,4443,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/8-1/Na06M.mid,0,0,FALSE,TRUE,12,384,105,52,2.19177629606453,2.33570219569127,4421,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/8-2/Na06.mid,0,0,FALSE,TRUE,12,480,86,47,2.16925657964677,2.30693812379518,1641,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/8-3/Na06M.mid,0,0,FALSE,TRUE,12,384,89,52,2.16466820398964,2.28714984409009,2424,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/9-1/Tysman05M.mid,0,0,FALSE,TRUE,12,960,98,63,2.23719795997376,2.30133091719718,2660,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/9-2_no_trio/Tysman05.mid,0,0,FALSE,TRUE,12,480,81,43,2.03128352290494,2.33592040422467,548,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/9-3/Tysman05M.mid,0,0,FALSE,TRUE,12,384,102,52,2.29263595259332,2.27537855985442,1798,FALSE
./asap-dataset-master/Brahms/Six_Pieces_op_118/2/Shilyaev03.mid,0,0,FALSE,TRUE,12,384,74,51,2.21829997146308,2.30821398903698,1667,FALSE
./asap-dataset-master/Chopin/Ballades/1/Ali01.mid,0,0,FALSE,TRUE,12,384,108,52,2.18819533261288,2.31836620783543,5080,FALSE
./asap-dataset-master/Chopin/Ballades/1/BuiJL04M.mid,0,0,FALSE,TRUE,12,480,110,58,2.18924168343024,2.28246872617238,5049,FALSE
./asap-dataset-master/Chopin/Ballades/1/Day04.mid,0,0,FALSE,TRUE,12,384,100,52,2.16373239115082,2.35424351521928,4988,FALSE
./asap-dataset-master/Chopin/Ballades/1/Dossin05.mid,0,0,FALSE,TRUE,12,480,101,58,2.20108674713154,2.25747212516772,5040,FALSE
./asap-dataset-master/Chopin/Ballades/1/JIA06M.mid,0,0,FALSE,TRUE,12,480,105,58,2.25198803968329,2.25711323710311,5156,FALSE
./asap-dataset-master/Chopin/Ballades/1/KimSuyeon04M.mid,0,0,FALSE,TRUE,12,384,111,52,2.21725514975583,2.34198964601957,5144,FALSE
./asap-dataset-master/Chopin/Ballades/1/LeeKoeun03.mid,0,0,FALSE,TRUE,12,480,103,58,2.20078103804348,2.23974734572451,5050,FALSE
./asap-dataset-master/Chopin/Ballades/1/LeeKoeun06.mid,0,0,FALSE,TRUE,12,480,93,58,2.19141089430907,2.23491992511414,5019,FALSE
./asap-dataset-master/Chopin/Ballades/1/LinTao04.mid,0,0,FALSE,TRUE,12,480,102,58,2.22970759252882,2.29762284957357,5061,FALSE
./asap-dataset-master/Chopin/Ballades/1/McNamara02.mid,0,0,FALSE,TRUE,12,384,117,52,2.14150103933656,2.31961125358206,5176,FALSE
./asap-dataset-master/Chopin/Ballades/1/Mo07M.mid,0,0,FALSE,TRUE,12,384,110,52,2.16284840241083,2.32292102527883,5046,FALSE
./asap-dataset-master/Chopin/Ballades/1/MunA19M.mid,0,0,FALSE,TRUE,12,480,105,58,2.13277864667451,2.4905314137262,5112,FALSE
./asap-dataset-master/Chopin/Ballades/1/Richardson13M.mid,0,0,FALSE,TRUE,12,384,107,52,2.1550439557435,2.37266470245242,5169,FALSE
./asap-dataset-master/Chopin/Ballades/1/SINKEV05.mid,0,0,FALSE,TRUE,12,480,102,58,2.20203905074637,2.25084484116692,5161,FALSE
./asap-dataset-master/Chopin/Ballades/1/SINKEV11.mid,0,0,FALSE,TRUE,12,480,102,58,2.17489284394436,2.27807345624473,5189,FALSE
./asap-dataset-master/Chopin/Ballades/1/Sladek04M.mid,0,0,FALSE,TRUE,12,384,108,52,2.18236840738927,2.29964873790111,4972,FALSE
./asap-dataset-master/Chopin/Ballades/1/YeSijing01.mid,0,0,FALSE,TRUE,12,384,111,52,2.15692401691751,2.34437943780674,5074,FALSE
./asap-dataset-master/Chopin/Ballades/1/Zhou06M.mid,0,0,FALSE,TRUE,12,384,109,52,2.17568778921032,2.3553288912394,5031,FALSE
./asap-dataset-master/Chopin/Ballades/2/Denisova17M.mid,0,0,FALSE,TRUE,12,384,101,52,2.16555084343227,2.34727661221229,4195,FALSE
./asap-dataset-master/Chopin/Ballades/2/Gasanov04.mid,0,0,FALSE,TRUE,12,384,104,52,2.24426172946322,2.40744638194168,4276,FALSE
./asap-dataset-master/Chopin/Ballades/2/Gasanov08M.mid,0,0,FALSE,TRUE,12,384,114,52,2.19782528877019,2.42323488800038,4348,FALSE
./asap-dataset-master/Chopin/Ballades/2/GuoE04.mid,0,0,FALSE,TRUE,12,480,110,58,2.16296581655571,2.30336141382415,4338,FALSE
./asap-dataset-master/Chopin/Ballades/2/Tetzloff06M.mid,0,0,FALSE,TRUE,12,384,110,52,2.18147184796356,2.30823886593952,4055,FALSE
./asap-dataset-master/Chopin/Ballades/3/Ko11M.mid,0,0,FALSE,TRUE,12,960,116,63,2.13087938119942,2.39545909073174,4570,FALSE
./asap-dataset-master/Chopin/Ballades/3/LinPeng06M.mid,0,0,FALSE,TRUE,12,384,109,52,2.1461679122113,2.41354940648474,4577,FALSE
./asap-dataset-master/Chopin/Ballades/3/Tan02.mid,0,0,FALSE,TRUE,12,384,109,52,2.09675957956206,2.35148620449681,4397,FALSE
./asap-dataset-master/Chopin/Ballades/4/ChenC04M.mid,0,0,FALSE,TRUE,12,384,106,52,2.17887011710592,2.35226666333407,6153,FALSE
./asap-dataset-master/Chopin/Ballades/4/Khmara02.mid,0,0,FALSE,TRUE,12,384,105,52,2.17792881538915,2.3296745719281,6265,FALSE
./asap-dataset-master/Chopin/Ballades/4/Kociuban07M.mid,0,0,FALSE,TRUE,12,384,112,52,2.12548879845291,2.34711554263967,6290,FALSE
./asap-dataset-master/Chopin/Ballades/4/Levitsky18M.mid,0,0,FALSE,TRUE,12,384,109,52,2.13857494074677,2.36647601686201,6015,FALSE
./asap-dataset-master/Chopin/Ballades/4/Lim03.mid,0,0,FALSE,TRUE,12,480,106,58,2.12028506208179,2.25630450875542,6239,FALSE
./asap-dataset-master/Chopin/Ballades/4/LuEric04M.mid,0,0,FALSE,TRUE,12,384,108,52,2.14428093942459,2.31582586905388,6247,FALSE
./asap-dataset-master/Chopin/Ballades/4/MiyashitaM04M.mid,0,0,FALSE,TRUE,12,480,106,58,2.11607337651136,2.26833918473281,6019,FALSE
./asap-dataset-master/Chopin/Ballades/4/Mizumoto02M.mid,0,0,FALSE,TRUE,12,384,111,52,2.12779667556013,2.30262219147569,6010,FALSE
./asap-dataset-master/Chopin/Ballades/4/Nikiforov13M.mid,0,0,FALSE,TRUE,12,384,107,52,2.16450421264288,2.31430833319183,5963,FALSE
./asap-dataset-master/Chopin/Ballades/4/SOLOM05.mid,0,0,FALSE,TRUE,12,480,100,58,2.21300654543213,2.29832433930198,6105,FALSE
./asap-dataset-master/Chopin/Ballades/4/Yang03.mid,0,0,FALSE,TRUE,12,384,111,52,2.19134487277208,2.33978793248752,6231,FALSE
./asap-dataset-master/Chopin/Ballades/4/ZhangX02.mid,0,0,FALSE,TRUE,12,384,107,52,2.15838263130807,2.38532907148716,6035,FALSE
./asap-dataset-master/Chopin/Barcarolle/Kociuban13.mid,0,0,FALSE,TRUE,12,384,104,52,2.16502090376346,2.36557828965447,4776,FALSE
./asap-dataset-master/Chopin/Barcarolle/LeeSH05M.mid,0,0,FALSE,TRUE,12,480,97,58,2.14332407903559,2.23101678640908,4700,FALSE
./asap-dataset-master/Chopin/Barcarolle/Na03.mid,0,0,FALSE,TRUE,12,384,108,52,2.11750734067654,2.39031266367744,4787,FALSE
./asap-dataset-master/Chopin/Barcarolle/Na09M.mid,0,0,FALSE,TRUE,12,384,109,52,2.13480067205499,2.33937851655383,4771,FALSE
./asap-dataset-master/Chopin/Barcarolle/Ozel10M.mid,0,0,FALSE,TRUE,12,384,104,52,2.1076927110205,2.3314284932987,4634,FALSE
./asap-dataset-master/Chopin/Barcarolle/Park10M.mid,0,0,FALSE,TRUE,12,384,101,52,2.16298424965124,2.39847650027479,4773,FALSE
./asap-dataset-master/Chopin/Barcarolle/Rozanski07M.mid,0,0,FALSE,TRUE,12,384,104,52,2.14825530454871,2.34578644544789,4724,FALSE
