filepath,trackNum,instrument,isDrum,hasTimeSignatures,medianMetricDepth,tpq,cleaned_track,velocity_per_track,onset_per_track,velocity_entropy_per_track,onset_entropy_per_track
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06533.mid",0,0,FALSE,TRUE,12,384,FALSE,[68],[52],[2.2651947724290715],[2.300651273486073]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06534.mid",0,0,FALSE,TRUE,12,384,FALSE,[82],[52],[2.1985756479261274],[2.2929517009440397]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06535.mid",0,0,FALSE,TRUE,12,384,FALSE,[75],[52],[2.2460807950263577],[2.3210985101813537]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06536.mid",0,0,FALSE,TRUE,12,384,FALSE,[85],[52],[2.22715566912271],[2.360158962288339]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06537.mid",0,0,FALSE,TRUE,12,384,FALSE,[91],[52],[2.2372559399005048],[2.334185929482774]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06538.mid",0,0,FALSE,TRUE,12,384,FALSE,[84],[52],[2.2876917747717544],[2.3527674171143467]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06539.mid",0,0,FALSE,TRUE,12,384,FALSE,[81],[52],[2.2527908357944586],[2.3533600683075546]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06564.mid",0,0,FALSE,TRUE,12,384,FALSE,[71],[49],[2.324471508820325],[2.412040449595762]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06565.mid",0,0,FALSE,TRUE,12,384,FALSE,[78],[51],[2.3798512438034582],[2.4782164962898525]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06586.mid",0,0,FALSE,TRUE,12,384,FALSE,[62],[52],[2.3186599540625843],[2.4803665409425086]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06587.mid",0,0,FALSE,TRUE,12,384,FALSE,[91],[51],[2.2706416586606397],[2.4553718499474004]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06588.mid",0,0,FALSE,TRUE,12,384,FALSE,[84],[50],[2.296016858113649],[2.513511651487863]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06589.mid",0,0,FALSE,TRUE,12,384,FALSE,[90],[52],[2.26315436960979],[2.519246398137742]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06590.mid",0,0,FALSE,TRUE,12,384,FALSE,[76],[49],[2.3292825962059185],[2.480286795543787]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06591.mid",0,0,FALSE,TRUE,12,384,FALSE,[86],[51],[2.1945716729648423],[2.496328287773797]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06592.mid",0,0,FALSE,TRUE,12,384,FALSE,[67],[51],[2.2855212154998927],[2.4904969231151584]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06593.mid",0,0,FALSE,TRUE,12,384,FALSE,[78],[52],[2.2868625272011385],[2.570626984427301]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06594.mid",0,0,FALSE,TRUE,12,384,FALSE,[61],[52],[2.338926824923435],[2.5046173302924006]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06595.mid",0,0,FALSE,TRUE,12,384,FALSE,[65],[52],[2.235435469306105],[2.5118231006573706]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06596.mid",0,0,FALSE,TRUE,12,384,FALSE,[78],[49],[2.24351061875713],[2.527562406648514]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06597.mid",0,0,FALSE,TRUE,12,384,FALSE,[72],[51],[2.246490722971944],[2.517686255594859]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06598.mid",0,0,FALSE,TRUE,12,384,FALSE,[80],[51],[2.3210674686698223],[2.479301546328685]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06599.mid",0,0,FALSE,TRUE,12,384,FALSE,[82],[50],[2.331174035274394],[2.5062731794631303]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06600.mid",0,0,FALSE,TRUE,12,384,FALSE,[83],[49],[2.3727742183733804],[2.459705620758113]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06601.mid",0,0,FALSE,TRUE,12,384,FALSE,[75],[50],[2.337187930171107],[2.6017973445941327]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06602.mid",0,0,FALSE,TRUE,12,384,FALSE,[75],[48],[2.3077872247210953],[2.5803507528956304]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06603.mid",0,0,FALSE,TRUE,12,384,FALSE,[67],[50],[2.3259444922687496],[2.5523765488945176]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06604.mid",0,0,FALSE,TRUE,12,384,FALSE,[69],[51],[2.2477743083250075],[2.505744200740863]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06605.mid",0,0,FALSE,TRUE,12,384,FALSE,[80],[50],[2.2967761670732894],[2.5693852908908648]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06606.mid",0,0,FALSE,TRUE,12,384,FALSE,[63],[52],[2.317291534437628],[2.6018352800268785]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06607.mid",0,0,FALSE,TRUE,12,384,FALSE,[70],[51],[2.28643128230985],[2.4999419316422085]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06608.mid",0,0,FALSE,TRUE,12,384,FALSE,[67],[49],[2.2717906307282076],[2.515205998081438]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06609.mid",0,0,FALSE,TRUE,12,384,FALSE,[68],[52],[2.243257033348651],[2.404379475889423]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06610.mid",0,0,FALSE,TRUE,12,384,FALSE,[64],[52],[2.250988294912428],[2.4565227984764526]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06611.mid",0,0,FALSE,TRUE,12,384,FALSE,[89],[49],[2.240457528402912],[2.5373163289771847]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06612.mid",0,0,FALSE,TRUE,12,384,FALSE,[79],[52],[2.311192574560653],[2.4873528046723274]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06613.mid",0,0,FALSE,TRUE,12,384,FALSE,[84],[51],[2.363712332033793],[2.4121953784904835]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06614.mid",0,0,FALSE,TRUE,12,384,FALSE,[76],[51],[2.3054533586467603],[2.674832200874521]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06615.mid",0,0,FALSE,TRUE,12,384,FALSE,[87],[51],[2.3463469330449707],[2.488180294456704]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06616.mid",0,0,FALSE,TRUE,12,384,FALSE,[69],[50],[2.3209837788225305],[2.5010455977410504]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06617.mid",0,0,FALSE,TRUE,12,384,FALSE,[72],[52],[2.231963519816761],[2.509857193799687]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06618.mid",0,0,FALSE,TRUE,12,384,FALSE,[76],[51],[2.211759901216023],[2.4992370877571037]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06619.mid",0,0,FALSE,TRUE,12,384,FALSE,[78],[52],[2.279919211133924],[2.536817510110289]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06620.mid",0,0,FALSE,TRUE,12,384,FALSE,[68],[51],[2.3715879803242093],[2.5099758234539817]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06621.mid",0,0,FALSE,TRUE,12,384,FALSE,[52],[50],[2.280169313745479],[2.4801466919338315]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06622.mid",0,0,FALSE,TRUE,12,384,FALSE,[82],[52],[2.3119133788380073],[2.428003956722638]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06623.mid",0,0,FALSE,TRUE,12,384,FALSE,[71],[52],[2.2605957777885637],[2.4819086183645034]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06624.mid",0,0,FALSE,TRUE,12,384,FALSE,[71],[51],[2.2787042085818214],[2.4252116517831204]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06625.mid",0,0,FALSE,TRUE,12,384,FALSE,[72],[52],[2.2439593921215364],[2.408455898922498]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06626.mid",0,0,FALSE,TRUE,12,384,FALSE,[80],[50],[2.2968986104621947],[2.36322542303734]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06627.mid",0,0,FALSE,TRUE,12,384,FALSE,[76],[51],[2.2815032472309342],[2.607770875872559]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo_-_Allegro_ma_non_troppo/06540.mid",0,0,FALSE,TRUE,12,384,FALSE,[76],[52],[2.346849682375482],[2.453935659648855]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo_-_Allegro_ma_non_troppo/06541.mid",0,0,FALSE,TRUE,12,384,FALSE,[96],[52],[2.2958939874629696],[2.3837421144905426]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo_-_Allegro_ma_non_troppo/06542.mid",0,0,FALSE,TRUE,12,384,FALSE,[102],[52],[2.3061475193451386],[2.4032532989632003]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo_-_Allegro_ma_non_troppo/06545.mid",0,0,FALSE,TRUE,12,384,FALSE,[85],[52],[2.342749680623093],[2.3853126441788435]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo_-_Allegro_ma_non_troppo/06546.mid",0,0,FALSE,TRUE,12,384,FALSE,[99],[52],[2.3444748993245335],[2.4175553295462864]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo_-_Allegro_ma_non_troppo/06547.mid",0,0,FALSE,TRUE,12,384,FALSE,[85],[52],[2.326917452837799],[2.3954646851562122]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo_-_Allegro_ma_non_troppo/06548.mid",0,0,FALSE,TRUE,12,384,FALSE,[91],[52],[2.3252645456313985],[2.3941740564940823]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo_-_Allegro_ma_non_troppo/06549.mid",0,0,FALSE,TRUE,12,384,FALSE,[89],[52],[2.3499440795643727],[2.4190269803928364]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo_-_Allegro_ma_non_troppo/06563.mid",0,0,FALSE,TRUE,12,384,FALSE,[90],[52],[2.2910475489533644],[2.432984419515742]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo/06628.mid",0,0,FALSE,TRUE,12,384,FALSE,[57],[51],[2.471273838406958],[2.47021612742971]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo/06629.mid",0,0,FALSE,TRUE,12,384,FALSE,[63],[47],[2.3164534543933057],[2.36176891204508]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo/06630.mid",0,0,FALSE,TRUE,12,384,FALSE,[67],[49],[2.230914904833873],[2.311480673652684]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo/06631.mid",0,0,FALSE,TRUE,12,384,FALSE,[61],[51],[2.3494094322686667],[2.385771255368799]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo/06632.mid",0,0,FALSE,TRUE,12,384,FALSE,[71],[51],[2.4024499731589493],[2.4677686984826677]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo/06633.mid",0,0,FALSE,TRUE,12,384,FALSE,[71],[49],[2.284543355080621],[2.3648253113521283]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo/06634.mid",0,0,FALSE,TRUE,12,384,FALSE,[67],[46],[2.3655157057391945],[2.3785863615798912]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo/06635.mid",0,0,FALSE,TRUE,12,384,FALSE,[68],[50],[2.4418723671248586],[2.418507673318933]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo/06636.mid",0,0,FALSE,TRUE,12,384,FALSE,[73],[51],[2.406971779197515],[2.4124829327877557]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo/06637.mid",0,0,FALSE,TRUE,12,384,FALSE,[72],[50],[2.3641437945955572],[2.3737801991535745]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo/06638.mid",0,0,FALSE,TRUE,12,384,FALSE,[49],[49],[2.4650808158850634],[2.423023977600361]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo/06639.mid",0,0,FALSE,TRUE,12,384,FALSE,[57],[51],[2.505203230451426],[2.421843589278444]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo/06640.mid",0,0,FALSE,TRUE,12,384,FALSE,[75],[47],[2.3406645175805405],[2.455998459776579]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo/06641.mid",0,0,FALSE,TRUE,12,384,FALSE,[79],[51],[2.2972658774399766],[2.3399149733146567]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo/06642.mid",0,0,FALSE,TRUE,12,384,FALSE,[87],[51],[2.3973746214965455],[2.327546465090198]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo/06643.mid",0,0,FALSE,TRUE,12,384,FALSE,[67],[51],[2.306106061382043],[2.399011626033866]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo/06644.mid",0,0,FALSE,TRUE,12,384,FALSE,[71],[47],[2.31404013172326],[2.3710519731869346]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo/06645.mid",0,0,FALSE,TRUE,12,384,FALSE,[39],[50],[2.2886211994833214],[2.3648188129083567]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo/06646.mid",0,0,FALSE,TRUE,12,384,FALSE,[60],[50],[2.3879687178258253],[2.292822592702877]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo/06647.mid",0,0,FALSE,TRUE,12,384,FALSE,[64],[52],[2.2754175760926905],[2.365946096156006]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06543.mid",0,0,FALSE,TRUE,12,384,FALSE,[95],[52],[2.338628187521355],[2.4518651633225326]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06544.mid",0,0,FALSE,TRUE,12,384,FALSE,[95],[52],[2.292497796054256],[2.4532500196781513]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06550.mid",0,0,FALSE,TRUE,12,384,FALSE,[83],[52],[2.2957511219567346],[2.446240344197445]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06551.mid",0,0,FALSE,TRUE,12,384,FALSE,[85],[52],[2.3350491547106316],[2.398434148179115]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06552.mid",0,0,FALSE,TRUE,12,384,FALSE,[84],[52],[2.261683421936889],[2.3772538590114074]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06553.mid",0,0,FALSE,TRUE,12,384,FALSE,[86],[52],[2.2937195425034536],[2.404180633185281]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06554.mid",0,0,FALSE,TRUE,12,384,FALSE,[73],[52],[2.280866748444763],[2.4053688768979824]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06555.mid",0,0,FALSE,TRUE,12,384,FALSE,[90],[52],[2.336825123068861],[2.46041556392646]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06556.mid",0,0,FALSE,TRUE,12,384,FALSE,[92],[52],[2.289165696450205],[2.4758508090182536]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06557.mid",0,0,FALSE,TRUE,12,384,FALSE,[94],[51],[2.3087851595736097],[2.4397252895170785]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06558.mid",0,0,FALSE,TRUE,12,384,FALSE,[89],[52],[2.318474935900093],[2.3977361865817413]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06559.mid",0,0,FALSE,TRUE,12,384,FALSE,[90],[52],[2.293200114031377],[2.4133583665124254]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06560.mid",0,0,FALSE,TRUE,12,384,FALSE,[88],[52],[2.3148416300313066],[2.4162116484198233]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06561.mid",0,0,FALSE,TRUE,12,384,FALSE,[87],[52],[2.3130701185475906],[2.37952823882173]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06562.mid",0,0,FALSE,TRUE,12,384,FALSE,[90],[52],[2.256308589199625],[2.386991338292907]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06566.mid",0,0,FALSE,TRUE,12,384,FALSE,[87],[52],[2.352759643426617],[2.3690629312624742]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06567.mid",0,0,FALSE,TRUE,12,384,FALSE,[100],[51],[2.2456026367776096],[2.428499842802261]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06568.mid",0,0,FALSE,TRUE,12,384,FALSE,[95],[52],[2.323225503849868],[2.401173365264441]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06569.mid",0,0,FALSE,TRUE,12,384,FALSE,[92],[50],[2.304410054305564],[2.4128210330807076]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06570.mid",0,0,FALSE,TRUE,12,384,FALSE,[94],[52],[2.289062497167119],[2.367033242272196]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06571.mid",0,0,FALSE,TRUE,12,384,FALSE,[88],[52],[2.2919944138077852],[2.4000369068873173]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06572.mid",0,0,FALSE,TRUE,12,384,FALSE,[91],[51],[2.2750204139472103],[2.4470690859476774]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06573.mid",0,0,FALSE,TRUE,12,384,FALSE,[99],[52],[2.3026577192522613],[2.4267378464098233]
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06574.mid",0,0,FALSE,TRUE,12,384,FALSE,[97],[52],[2.262040588973615],[2.418329860220625]
