,filepath,trackNum,instrument,isDrum,hasTimeSignatures,medianMetricDepth,tpq,velocity_per_track,onset_per_track,velocity_entropy_per_track,onset_entropy_per_track,DNVR,DNODR
198,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/Das_Wohltemperierte_Klavier_Book2/Book_2,_BWV_870-893:_Prelude_in_E_flat_major_BWV_876/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
199,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/Das_Wohltemperierte_Klavier_Book2/Book_2,_BWV_870-893:_Prelude_in_F_major_BWV_880/musicxml_cleaned.musicxml.midi",0,0,False,True,0,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
200,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/Das_Wohltemperierte_Klavier_Book2/Book_2,_BWV_870-893:_Prelude_in_F_major_BWV_880/musicxml_cleaned.musicxml.midi",1,0,False,True,0,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
201,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/Das_Wohltemperierte_Klavier_Book2/Book_2,_BWV_870-893:_Prelude_in_F_sharp_minor_BWV_883/musicxml_cleaned.musicxml.midi",0,0,False,True,4,1024,1,3,0.0,1.57968990587069,0.7874015748031495,0.29296875
202,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/Das_Wohltemperierte_Klavier_Book2/Book_2,_BWV_870-893:_Prelude_in_F_sharp_minor_BWV_883/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,1,3,0.0,1.59616711126029,0.7874015748031495,0.29296875
203,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/Das_Wohltemperierte_Klavier_Book2/Book_2,_BWV_870-893:_Prelude_in_G_major_BWV_884/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
204,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/Das_Wohltemperierte_Klavier_Book2/Book_2,_BWV_870-893:_Prelude_in_G_major_BWV_884/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
205,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/Das_Wohltemperierte_Klavier_Book2/Book_2,_BWV_870-893:_Prelude_in_G_Sharp_Minor,_BWV_887/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
206,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/Das_Wohltemperierte_Klavier_Book2/Book_2,_BWV_870-893:_Prelude_in_G_Sharp_Minor,_BWV_887/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
207,Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/English_Suite_No.1_in_A_major_BWV_806/1._Prélude/BWV_806_-_English_Suite_in_A_major_-_Prelude.mxl.midi,0,0,False,True,2,1024,2,1,2.48992176312994,0.0,1.574803149606299,0.09765625
208,Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/English_Suite_No.1_in_A_major_BWV_806/1._Prélude/BWV_806_-_English_Suite_in_A_major_-_Prelude.mxl.midi,1,0,False,True,2,1024,2,1,2.49363380011788,0.0,1.574803149606299,0.09765625
209,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/1._Prelude/J.S._Bach_English_Suite_No.2_In_A_Minor_BWV_807_-_1._Prelude.mxl.midi",0,6,False,True,2,1024,3,1,2.23159312646933,0.0,2.3622047244094486,0.09765625
210,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/1._Prelude/J.S._Bach_English_Suite_No.2_In_A_Minor_BWV_807_-_1._Prelude.mxl.midi",1,6,False,True,2,1024,2,1,2.48502857819296,0.0,1.574803149606299,0.09765625
211,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/1._Prélude/BWV_808_The_English_suite_III_Prelude_as_inspired_by_Ivo_Pogorelich.mscz.mxl.midi",0,0,False,True,2,1024,2,1,2.30861623539812,0.0,1.574803149606299,0.09765625
212,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/English_Suite_No.3_in_G_minor,_BWV_808/1._Prélude/BWV_808_The_English_suite_III_Prelude_as_inspired_by_Ivo_Pogorelich.mscz.mxl.midi",1,0,False,True,2,1024,2,1,2.34769623937558,0.0,1.574803149606299,0.09765625
213,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/English_Suite_No.6_in_D_minor,_BWV_811/1._Prélude/BWV_811_English_Suite_VI_Prelude.mxl.midi",0,46,False,True,2,1024,2,1,2.20991026196021,0.0,1.574803149606299,0.09765625
214,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/English_Suite_No.6_in_D_minor,_BWV_811/1._Prélude/BWV_811_English_Suite_VI_Prelude.mxl.midi",1,46,False,True,2,1024,2,1,2.34006519928905,0.0,1.574803149606299,0.09765625
215,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/French_Suite_No._5_in_G,_BWV_816/7._Gigue/J._S._Bach_French_Suite_V_Gigue_BWV_816.7.mxl.midi",0,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
216,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/French_Suite_No._5_in_G,_BWV_816/7._Gigue/J._S._Bach_French_Suite_V_Gigue_BWV_816.7.mxl.midi",1,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
217,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._1_in_C_Major,_BWV_846:_Fugue/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
218,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._1_in_C_Major,_BWV_846:_Fugue/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
219,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._1_in_C_Major,_BWV_846:_Prelude/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
220,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._1_in_C_Major,_BWV_846:_Prelude/musicxml_cleaned.musicxml.midi",1,0,False,True,0,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
221,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._11_in_F_Major,_BWV_856:_Fugue/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
222,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._11_in_F_Major,_BWV_856:_Fugue/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
223,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._11_in_F_Major,_BWV_856:_Prelude/musicxml_cleaned.musicxml.midi",0,0,False,True,4,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
224,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._11_in_F_Major,_BWV_856:_Prelude/musicxml_cleaned.musicxml.midi",1,0,False,True,4,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
225,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._12_in_F_Minor,_BWV_857:_Fugue/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
226,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._12_in_F_Minor,_BWV_857:_Fugue/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
227,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._12_in_F_Minor,_BWV_857:_Prelude/musicxml_cleaned.musicxml.midi",0,0,False,True,4,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
228,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._12_in_F_Minor,_BWV_857:_Prelude/musicxml_cleaned.musicxml.midi",1,0,False,True,0,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
229,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Fugue/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,1,1,0.0,1.70474809223843,0.7874015748031495,0.09765625
230,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Fugue/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,1,3,0.0,1.70474809223843,0.7874015748031495,0.29296875
231,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Prelude/musicxml_cleaned.musicxml.midi",0,0,False,True,4,1024,1,5,0.0,1.50407739677627,0.7874015748031495,0.48828125
232,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._13_in_F-Sharp_Major,_BWV_858:_Prelude/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,1,5,0.0,1.50407739677627,0.7874015748031495,0.48828125
233,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._15_in_G_Major,_BWV_860:_Fugue/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
234,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._15_in_G_Major,_BWV_860:_Fugue/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
235,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._15_in_G_Major,_BWV_860:_Prelude/musicxml_cleaned.musicxml.midi",0,0,False,True,12,1024,1,3,0.0,1.36397539261878,0.7874015748031495,0.29296875
236,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._15_in_G_Major,_BWV_860:_Prelude/musicxml_cleaned.musicxml.midi",1,0,False,True,12,1024,1,3,0.0,1.41480597852932,0.7874015748031495,0.29296875
237,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._17_in_A-Flat_Major,_BWV_862:_Fugue/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
238,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._17_in_A-Flat_Major,_BWV_862:_Fugue/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
239,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._17_in_A-Flat_Major,_BWV_862:_Prelude/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
240,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._17_in_A-Flat_Major,_BWV_862:_Prelude/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
241,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._18_in_G-Sharp_minor,_BWV_863:_Fugue/musicxml_cleaned.musicxml.midi",0,0,False,True,0,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
242,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._18_in_G-Sharp_minor,_BWV_863:_Fugue/musicxml_cleaned.musicxml.midi",1,0,False,True,0,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
243,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._18_in_G-Sharp_minor,_BWV_863:_Prelude/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
244,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._18_in_G-Sharp_minor,_BWV_863:_Prelude/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
245,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._19_in_A_Major,_BWV_864:_Fugue/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
246,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._19_in_A_Major,_BWV_864:_Fugue/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
247,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._19_in_A_Major,_BWV_864:_Prelude/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
248,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._19_in_A_Major,_BWV_864:_Prelude/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
249,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._20_in_A_Minor,_BWV_865:_Fugue/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
250,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._20_in_A_Minor,_BWV_865:_Fugue/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
251,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._20_in_A_Minor,_BWV_865:_Prelude/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
252,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._20_in_A_Minor,_BWV_865:_Prelude/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
253,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._21_in_B-Flat_Major,_BWV_866:_Fugue/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
254,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._21_in_B-Flat_Major,_BWV_866:_Fugue/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
255,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._21_in_B-Flat_Major,_BWV_866:_Prelude/musicxml_cleaned.musicxml.midi",0,0,False,True,4,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
256,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._21_in_B-Flat_Major,_BWV_866:_Prelude/musicxml_cleaned.musicxml.midi",1,0,False,True,4,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
257,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._22_in_B-Flat_Minor,_BWV_867:_Fugue/musicxml_cleaned.musicxml.midi",0,0,False,True,0,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
258,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._22_in_B-Flat_Minor,_BWV_867:_Fugue/musicxml_cleaned.musicxml.midi",1,0,False,True,0,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
259,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._22_in_B-Flat_Minor,_BWV_867:_Prelude/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
260,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._22_in_B-Flat_Minor,_BWV_867:_Prelude/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
261,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._23_in_B_Major,_BWV_868:_Fugue/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
262,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._23_in_B_Major,_BWV_868:_Fugue/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
263,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._23_in_B_Major,_BWV_868:_Prelude/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
264,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._23_in_B_Major,_BWV_868:_Prelude/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
265,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._3_in_C-Sharp_Major,_BWV_848:_Fugue/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
266,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._3_in_C-Sharp_Major,_BWV_848:_Fugue/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
267,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._3_in_C-Sharp_Major,_BWV_848:_Prelude/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
268,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._3_in_C-Sharp_Major,_BWV_848:_Prelude/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
269,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._9_in_E_Major,_BWV_854:_Fugue/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
270,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._9_in_E_Major,_BWV_854:_Fugue/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,1,1,0.0,0.0,0.7874015748031495,0.09765625
271,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._9_in_E_Major,_BWV_854:_Prelude/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,1,1,0.0,1.64884707167248,0.7874015748031495,0.09765625
272,"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._9_in_E_Major,_BWV_854:_Prelude/musicxml_cleaned.musicxml.midi",1,0,False,True,0,1024,1,4,0.0,1.64884707167248,0.7874015748031495,0.390625
273,"Eval-subsets/ATEPP-1/Johannes_Brahms/6_Piano_Pieces,_Op._118/No._6,_Intermezzo_in_E-Flat_Minor/Brahms_Intermezzo_in_E-flat_minor.mxl.midi",0,0,False,True,2,1024,6,3,1.84344247136523,1.90728399932138,4.724409448818897,0.29296875
274,"Eval-subsets/ATEPP-1/Johannes_Brahms/6_Piano_Pieces,_Op._118/No._6,_Intermezzo_in_E-Flat_Minor/Brahms_Intermezzo_in_E-flat_minor.mxl.midi",1,0,False,True,4,1024,5,3,1.97049042345234,1.99588085779412,3.937007874015748,0.29296875
275,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/musicxml_cleaned.musicxml.midi",0,0,False,True,0,1024,9,3,2.6469492576367,1.61308267288626,7.086614173228346,0.29296875
276,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/musicxml_cleaned.musicxml.midi",1,0,False,True,0,1024,13,7,2.68347827572977,1.61518881449955,10.236220472440944,0.68359375
277,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/III._Menuetto._Allegretto/Beethoven_-_Piano_Sonata_No._1_in_F_Minor_Op._2_3rd_Movement.mxl.midi",0,0,False,True,0,1024,5,1,2.04924833959411,0.0,3.937007874015748,0.09765625
278,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/III._Menuetto._Allegretto/Beethoven_-_Piano_Sonata_No._1_in_F_Minor_Op._2_3rd_Movement.mxl.midi",1,0,False,True,0,1024,2,1,2.17101715090673,0.0,1.574803149606299,0.09765625
279,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/IV._Prestissimo/Beethoven_-_Piano_Sonata_No._1_in_F_Minor_Op._2_4th_Movement.mxl.midi",0,0,False,True,12,220,1,120,0.0,2.81852367375302,0.7874015748031495,54.54545454545455
280,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml.midi",0,0,False,True,12,480,1,38,0.0,2.85139630135695,0.7874015748031495,7.916666666666667
281,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/II._Andante/Sonate_No._10_2nd_Movement.mxl.midi",0,0,False,True,4,1024,58,3,3.0586352589601,1.85438418590798,45.66929133858268,0.29296875
282,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/II._Andante/Sonate_No._10_2nd_Movement.mxl.midi",1,0,False,True,4,1024,50,8,3.03448849151489,1.82707596449351,39.37007874015748,0.78125
283,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/Sonate_No._10_3rd_Movement.mxl.midi",0,0,False,True,2,1024,59,3,2.80194568558086,1.46666774511303,46.45669291338583,0.29296875
284,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/III._Scherzo._Allegro_assai/Sonate_No._10_3rd_Movement.mxl.midi",1,0,False,True,2,1024,50,3,2.89660201583424,1.43743375203409,39.37007874015748,0.29296875
285,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/I._Allegro_con_brio/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,68,1,2.57550652433534,1.47080847632211,53.54330708661418,0.09765625
286,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/I._Allegro_con_brio/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,77,3,2.50519641250188,1.47080847632211,60.629921259842526,0.29296875
287,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/II._Adagio_con_molto_espressione/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,47,3,3.01374968232363,2.23656196027047,37.00787401574803,0.29296875
288,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/II._Adagio_con_molto_espressione/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,43,7,3.01153678662444,2.21321118434323,33.85826771653544,0.68359375
289,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/III._Menuetto/musicxml_cleaned.musicxml.midi",0,0,False,True,0,1024,29,1,2.38019761641063,0.0,22.83464566929134,0.09765625
290,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/III._Menuetto/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,30,1,2.6158382479896,0.0,23.62204724409449,0.09765625
291,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/IV._Rondo._Allegretto/musicxml_cleaned.musicxml.midi",0,0,False,True,4,1024,78,3,2.47398326868791,2.4481384684577,61.417322834645674,0.29296875
292,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/IV._Rondo._Allegretto/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,78,7,2.39992903836137,2.44116961737046,61.417322834645674,0.68359375
293,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl.midi",0,0,False,True,12,1024,3,3,1.7890343347725,1.79022143189847,2.3622047244094486,0.29296875
294,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl.midi",1,0,False,True,0,1024,2,3,1.78557386526543,1.86091321129143,1.574803149606299,0.29296875
